at_index,sr_index,at_year,sr_year,NHT_distance,NHT_class,AHT_distance,AHT_class,NHT_at_ph,NHT_sr_ph,AHT_at_ph,AHT_sr_ph
512,50,2022,2022,2.0,1,,,cell,cell,,
512,51,2022,2021,2.0,1,,,cell,egg,,
512,52,2022,2022,3.0,1,,,cell,cell,,
512,53,2022,2021,1.5,0,,,cell,,,
512,62,2022,2022,3.0,1,,,cell,cell,,
512,54,2022,2022,3.0,1,,,cell,cell,,
512,55,2022,2021,2.0,1,,,cell,cell,,
512,56,2022,2022,1.0,0,,,cell,cell,,
513,61,2022,2020,4.0,1,,,cell,cell,,
513,2,2022,2020,5.0,1,,,cell,egg,,
513,50,2022,2022,3.0,1,,,cell,cell,,
513,51,2022,2021,2.0,1,,,cell,egg,,
513,52,2022,2022,4.0,1,,,cell,cell,,
513,53,2022,2021,1.5,0,,,cell,,,
513,62,2022,2022,4.0,1,,,cell,cell,,
513,54,2022,2022,3.0,1,,,cell,cell,,
513,55,2022,2021,4.0,1,,,cell,cell,,
513,56,2022,2022,3.0,1,,,cell,cell,,
514,61,2022,2020,4.0,1,,,cell,cell,,
514,2,2022,2020,5.0,1,,,cell,egg,,
514,50,2022,2022,1.0,0,,,cell,cell,,
514,51,2022,2021,2.0,1,,,cell,egg,,
514,52,2022,2022,2.0,1,,,cell,cell,,
514,53,2022,2021,3.0,1,,,cell,,,
514,62,2022,2022,2.0,1,,,cell,cell,,
514,54,2022,2022,2.0,1,,,cell,cell,,
514,55,2022,2021,3.0,1,,,cell,cell,,
514,56,2022,2022,2.0,1,,,cell,cell,,
515,61,2022,2020,3.0,1,,,cell,cell,,
515,2,2022,2020,3.0,1,,,cell,egg,,
515,50,2022,2022,5.0,1,,,cell,cell,,
515,51,2022,2021,2.0,1,,,cell,egg,,
515,52,2022,2022,2.0,1,,,cell,cell,,
515,53,2022,2021,3.5,1,,,cell,,,
515,62,2022,2022,3.0,1,,,cell,cell,,
515,54,2022,2022,3.0,1,,,cell,cell,,
515,55,2022,2021,2.0,1,,,cell,cell,,
515,56,2022,2022,2.0,1,,,cell,cell,,
516,61,2022,2020,2.0,1,,,cell,cell,,
516,2,2022,2020,3.0,1,,,cell,egg,,
516,50,2022,2022,3.0,1,,,cell,cell,,
516,51,2022,2021,2.0,1,,,cell,egg,,
516,52,2022,2022,3.0,1,,,cell,cell,,
516,53,2022,2021,1.5,0,,,cell,,,
516,62,2022,2022,3.0,1,,,cell,cell,,
516,54,2022,2022,3.0,1,,,cell,cell,,
516,55,2022,2021,2.0,1,,,cell,cell,,
516,56,2022,2022,1.0,0,,,cell,cell,,
517,176,2005,2004,0.0,0,,,cell,egg,,
517,260,2005,1999,5.0,1,,,cell,unknown,,
517,261,2005,2004,1.0,0,,,cell,cell,,
517,518,2005,2004,2.0,1,,,cell,egg,,
517,519,2005,2004,3.0,1,,,cell,unknown,,
517,262,2005,2003,2.0,1,,,cell,unknown,,
520,277,2012,2011,4.0,1,,,cell,cell,,
520,278,2012,2011,3.0,1,,,cell,cell,,
520,43,2012,2011,4.0,1,,,cell,cell,,
520,18,2012,2010,5.0,1,,,cell,egg,,
520,279,2012,2011,4.0,1,,,cell,cell,,
520,19,2012,2009,5.0,1,,,cell,egg,,
520,20,2012,2011,5.0,1,,,cell,cell,,
520,22,2012,2009,5.0,1,,,cell,egg,,
521,277,2012,2011,4.0,1,,,cell,cell,,
521,278,2012,2011,4.0,1,,,cell,cell,,
521,43,2012,2011,4.0,1,,,cell,cell,,
521,18,2012,2010,5.0,1,,,cell,egg,,
521,279,2012,2011,4.0,1,,,cell,cell,,
521,19,2012,2009,5.0,1,,,cell,egg,,
521,20,2012,2011,5.0,1,,,cell,cell,,
521,22,2012,2009,6.0,1,,,cell,egg,,
522,277,2012,2011,2.0,1,,,cell,cell,,
522,278,2012,2011,1.0,0,,,cell,cell,,
522,43,2012,2011,1.0,0,,,cell,cell,,
522,18,2012,2010,2.0,1,,,cell,egg,,
522,279,2012,2011,1.0,0,,,cell,cell,,
522,19,2012,2009,3.0,1,,,cell,egg,,
522,20,2012,2011,3.0,1,,,cell,cell,,
522,22,2012,2009,3.0,1,,,cell,egg,,
523,277,2012,2011,3.0,1,,,cell,cell,,
523,278,2012,2011,1.0,0,,,cell,cell,,
523,43,2012,2011,2.0,1,,,cell,cell,,
523,18,2012,2010,3.0,1,,,cell,egg,,
523,279,2012,2011,2.0,1,,,cell,cell,,
523,19,2012,2009,4.0,1,,,cell,egg,,
523,20,2012,2011,3.0,1,,,cell,cell,,
523,22,2012,2009,4.0,1,,,cell,egg,,
524,16,2012,2011,3.0,1,,,cell,cell,,
524,17,2012,2012,4.0,1,,,cell,egg,,
524,18,2012,2010,4.0,1,,,cell,egg,,
524,19,2012,2009,3.0,1,,,cell,egg,,
524,20,2012,2011,3.0,1,,,cell,cell,,
524,21,2012,2012,2.0,1,,,cell,egg,,
524,22,2012,2009,5.0,1,,,cell,egg,,
524,23,2012,2011,3.0,1,,,cell,,,
525,16,2012,2011,3.0,1,,,cell,cell,,
525,17,2012,2012,3.0,1,,,cell,egg,,
525,18,2012,2010,4.0,1,,,cell,egg,,
525,19,2012,2009,4.0,1,,,cell,egg,,
525,20,2012,2011,3.0,1,,,cell,cell,,
525,21,2012,2012,2.0,1,,,cell,egg,,
525,22,2012,2009,5.0,1,,,cell,egg,,
525,23,2012,2011,3.0,1,,,cell,,,
526,16,2012,2011,2.0,1,,,cell,cell,,
526,17,2012,2012,3.0,1,,,cell,egg,,
526,18,2012,2010,3.0,1,,,cell,egg,,
526,19,2012,2009,3.0,1,,,cell,egg,,
526,20,2012,2011,2.0,1,,,cell,cell,,
526,21,2012,2012,2.0,1,,,cell,egg,,
526,22,2012,2009,5.0,1,,,cell,egg,,
526,23,2012,2011,2.0,1,,,cell,,,
527,16,2013,2011,2.0,1,,,cell,cell,,
527,18,2013,2010,4.0,1,,,cell,egg,,
527,19,2013,2009,3.0,1,,,cell,egg,,
527,34,2013,2013,0.0,0,,,cell,cell,,
527,20,2013,2011,2.0,1,,,cell,cell,,
527,21,2013,2012,2.0,1,,,cell,egg,,
527,23,2013,2011,2.5,1,,,cell,,,
528,32,2014,2013,3.0,1,,,cell,egg,,
528,155,2014,2014,1.0,0,,,cell,cell,,
528,19,2014,2009,3.0,1,,,cell,egg,,
528,34,2014,2013,2.0,1,,,cell,cell,,
528,35,2014,2013,3.0,1,,,cell,egg,,
528,156,2014,2013,3.0,1,,,cell,egg,,
528,200,2014,2013,1.0,0,,,cell,egg,,
528,88,2014,2014,1.0,0,,,cell,cell,,
528,21,2014,2012,3.0,1,,,cell,egg,,
528,23,2014,2011,3.0,1,,,cell,cell,,
529,32,2014,2013,2.0,1,,,cell,egg,,
529,155,2014,2014,1.0,0,,,cell,cell,,
529,19,2014,2009,3.0,1,,,cell,egg,,
529,34,2014,2013,1.0,0,,,cell,cell,,
529,35,2014,2013,2.0,1,,,cell,egg,,
529,156,2014,2013,3.0,1,,,cell,egg,,
529,200,2014,2013,1.0,0,,,cell,egg,,
529,88,2014,2014,1.0,0,,,cell,cell,,
529,21,2014,2012,3.0,1,,,cell,egg,,
529,23,2014,2011,2.0,1,,,cell,cell,,
530,32,2014,2013,5.0,1,,,cell,egg,,
530,155,2014,2014,2.0,1,,,cell,cell,,
530,19,2014,2009,3.0,1,,,cell,egg,,
530,34,2014,2013,3.0,1,,,cell,cell,,
530,35,2014,2013,3.0,1,,,cell,egg,,
530,156,2014,2013,4.0,1,,,cell,egg,,
530,200,2014,2013,2.0,1,,,cell,egg,,
530,88,2014,2014,2.0,1,,,cell,cell,,
530,21,2014,2012,4.0,1,,,cell,egg,,
530,23,2014,2011,3.0,1,,,cell,cell,,
531,32,2014,2013,2.0,1,,,cell,egg,,
531,155,2014,2014,1.0,0,,,cell,cell,,
531,19,2014,2009,3.0,1,,,cell,egg,,
531,34,2014,2013,2.0,1,,,cell,cell,,
531,35,2014,2013,3.0,1,,,cell,egg,,
531,156,2014,2013,3.0,1,,,cell,egg,,
531,200,2014,2013,1.0,0,,,cell,egg,,
531,88,2014,2014,1.0,0,,,cell,cell,,
531,21,2014,2012,3.0,1,,,cell,egg,,
531,23,2014,2011,3.0,1,,,cell,cell,,
532,32,2014,2013,4.0,1,,,cell,egg,,
532,155,2014,2014,2.0,1,,,cell,cell,,
532,19,2014,2009,3.0,1,,,cell,egg,,
532,34,2014,2013,3.0,1,,,cell,cell,,
532,35,2014,2013,4.0,1,,,cell,egg,,
532,156,2014,2013,4.0,1,,,cell,egg,,
532,200,2014,2013,3.0,1,,,cell,egg,,
532,88,2014,2014,2.0,1,,,cell,cell,,
532,21,2014,2012,5.0,1,,,cell,egg,,
532,23,2014,2011,4.0,1,,,cell,cell,,
533,32,2014,2013,4.0,1,,,cell,egg,,
533,155,2014,2014,2.0,1,,,cell,cell,,
533,19,2014,2009,4.0,1,,,cell,egg,,
533,34,2014,2013,2.0,1,,,cell,cell,,
533,35,2014,2013,3.0,1,,,cell,egg,,
533,156,2014,2013,4.0,1,,,cell,egg,,
533,200,2014,2013,2.0,1,,,cell,egg,,
533,88,2014,2014,1.0,0,,,cell,cell,,
533,21,2014,2012,4.0,1,,,cell,egg,,
533,23,2014,2011,3.0,1,,,cell,cell,,
534,32,2014,2013,5.0,1,,,cell,egg,,
534,155,2014,2014,3.0,1,,,cell,cell,,
534,34,2014,2013,3.0,1,,,cell,cell,,
534,35,2014,2013,4.0,1,,,cell,egg,,
534,200,2014,2013,3.0,1,,,cell,egg,,
534,88,2014,2014,3.0,1,,,cell,cell,,
534,21,2014,2012,5.0,1,,,cell,egg,,
534,23,2014,2011,4.0,1,,,cell,cell,,
535,32,2014,2013,3.0,1,,,cell,egg,,
535,6,2014,2014,1.0,0,,,cell,cell,,
535,19,2014,2009,3.0,1,,,cell,egg,,
535,34,2014,2013,1.0,0,,,cell,cell,,
535,88,2014,2014,1.5,0,,,cell,,,
535,92,2014,2013,2.0,1,,,cell,,,
535,21,2014,2012,3.0,1,,,cell,egg,,
535,23,2014,2011,3.0,1,,,cell,cell,,
536,32,2015,2013,3.0,1,,,cell,egg,,
536,91,2015,2014,1.5,0,,,cell,,,
536,6,2015,2014,1.0,0,,,cell,cell,,
536,211,2015,2014,4.0,1,,,cell,cell,,
536,34,2015,2013,5.0,1,,,cell,cell,,
536,88,2015,2014,1.5,0,,,cell,,,
536,92,2015,2013,2.0,1,,,cell,,,
536,21,2015,2012,5.0,1,,,cell,egg,,
537,32,2015,2013,3.0,1,,,cell,egg,,
537,91,2015,2014,2.5,1,,,cell,,,
537,6,2015,2014,2.0,1,,,cell,cell,,
537,211,2015,2014,4.0,1,,,cell,cell,,
537,34,2015,2013,5.0,1,,,cell,cell,,
537,88,2015,2014,1.5,0,,,cell,,,
537,92,2015,2013,2.0,1,,,cell,,,
537,21,2015,2012,5.0,1,,,cell,egg,,
538,91,2015,2014,3.5,1,,,cell,,,
538,6,2015,2014,3.0,1,,,cell,cell,,
538,88,2015,2014,2.5,1,,,cell,,,
538,92,2015,2013,4.0,1,,,cell,egg,,
538,21,2015,2012,6.0,1,,,cell,egg,,
539,32,2015,2013,2.0,1,,,cell,egg,,
539,91,2015,2014,1.5,0,,,cell,,,
539,6,2015,2014,1.0,0,,,cell,cell,,
539,211,2015,2014,3.0,1,,,cell,cell,,
539,34,2015,2013,4.0,1,,,cell,cell,,
539,88,2015,2014,0.5,0,,,cell,,,
539,92,2015,2013,1.0,0,,,cell,,,
539,21,2015,2012,4.0,1,,,cell,egg,,
540,91,2015,2014,3.5,1,,,cell,,,
540,6,2015,2014,3.0,1,,,cell,cell,,
540,88,2015,2014,2.5,1,,,cell,,,
540,92,2015,2013,4.0,1,,,cell,egg,,
540,21,2015,2012,6.0,1,,,cell,egg,,
541,91,2015,2014,3.5,1,,,cell,,,
541,6,2015,2014,3.0,1,,,cell,cell,,
541,88,2015,2014,2.5,1,,,cell,,,
541,92,2015,2013,4.0,1,,,cell,egg,,
541,21,2015,2012,6.0,1,,,cell,egg,,
542,91,2016,2014,1.0,0,,,cell,,,
542,6,2016,2014,2.0,1,,,cell,cell,,
542,86,2016,2016,2.0,1,,,cell,cell,,
542,87,2016,2016,2.0,1,,,cell,cell,,
542,34,2016,2013,3.0,1,,,cell,cell,,
542,88,2016,2014,1.5,0,,,cell,,,
542,92,2016,2013,2.0,1,,,cell,,,
542,21,2016,2012,6.0,1,,,cell,egg,,
543,91,2016,2014,2.0,1,,,cell,,,
543,6,2016,2014,3.0,1,,,cell,cell,,
543,86,2016,2016,2.0,1,,,cell,cell,,
543,87,2016,2016,3.0,1,,,cell,cell,,
543,88,2016,2014,2.5,1,,,cell,,,
543,92,2016,2013,2.0,1,,,cell,cell,,
544,91,2016,2014,1.5,0,,,cell,,,
544,6,2016,2014,2.0,1,,,cell,cell,,
544,86,2016,2016,2.0,1,,,cell,cell,,
544,87,2016,2016,2.0,1,,,cell,cell,,
544,34,2016,2013,4.0,1,,,cell,cell,,
544,88,2016,2014,2.0,1,,,cell,,,
544,92,2016,2013,2.5,1,,,cell,,,
544,21,2016,2012,7.0,1,,,cell,egg,,
545,91,2016,2014,2.0,1,,,cell,cell,,
545,6,2016,2014,2.0,1,,,cell,cell,,
545,88,2016,2014,3.5,1,,,cell,,,
546,4,2020,2018,0.0,0,,,cell,cell,,
546,5,2020,2019,3.0,1,,,cell,,,
546,6,2020,2014,2.0,1,,,cell,cell,,
546,7,2020,2017,1.5,0,,,cell,,,
546,11,2020,2018,3.0,1,,,cell,cell,,
546,13,2020,2018,5.0,1,,,cell,cell,,
546,8,2020,2016,2.0,1,,,cell,egg,,
546,59,2020,2019,4.0,1,,,cell,egg,,
547,10,2019,2017,5.0,1,,,cell,cell,,
547,4,2019,2018,0.0,0,,,cell,cell,,
547,6,2019,2014,2.0,1,,,cell,cell,,
547,7,2019,2017,3.0,1,,,cell,egg,,
547,11,2019,2018,3.0,1,,,cell,cell,,
547,8,2019,2016,3.0,1,,,cell,egg,,
547,88,2019,2014,2.0,1,,,cell,cell,,
547,14,2019,2017,4.0,1,,,cell,egg,,
548,10,2019,2017,5.0,1,,,cell,cell,,
548,4,2019,2018,0.0,0,,,cell,cell,,
548,6,2019,2014,2.0,1,,,cell,cell,,
548,7,2019,2017,2.0,1,,,cell,egg,,
548,11,2019,2018,3.0,1,,,cell,cell,,
548,8,2019,2016,3.0,1,,,cell,egg,,
548,88,2019,2014,3.0,1,,,cell,cell,,
548,14,2019,2017,4.0,1,,,cell,egg,,
549,32,2016,2013,4.0,1,,,cell,egg,,
549,91,2016,2014,2.0,1,,,cell,,,
549,6,2016,2014,2.0,1,,,cell,cell,,
549,211,2016,2014,3.0,1,,,cell,cell,,
549,34,2016,2013,5.0,1,,,cell,cell,,
549,88,2016,2014,2.0,1,,,cell,,,
549,92,2016,2013,1.5,0,,,cell,,,
549,21,2016,2012,6.0,1,,,cell,egg,,
550,32,2016,2013,4.0,1,,,cell,egg,,
550,91,2016,2014,2.0,1,,,cell,,,
550,6,2016,2014,2.0,1,,,cell,cell,,
550,211,2016,2014,4.0,1,,,cell,cell,,
550,34,2016,2013,5.0,1,,,cell,cell,,
550,88,2016,2014,1.5,0,,,cell,,,
550,92,2016,2013,2.0,1,,,cell,,,
550,21,2016,2012,6.0,1,,,cell,egg,,
95,95,1979,1979,1.0,0,0.0,0.0,unknown,unknown,unknown,unknown
95,436,1979,1992,7.772149590784542,1,,,unknown,unknown,,
95,66,1979,1989,10.0,1,7.608615358110335,1.0,unknown,unknown,unknown,unknown
95,551,1979,1984,1.0,0,,,unknown,unknown,,
95,552,1979,1984,3.0,1,,,unknown,unknown,,
95,218,1979,1972,10.0,1,8.5,1.0,unknown,unknown,unknown,unknown
95,553,1979,1989,11.0,1,,,unknown,unknown,,
95,554,1979,1971,10.0,1,8.5,1.0,unknown,unknown,unknown,unknown
95,233,1979,1994,10.584962500721156,1,,,unknown,unknown,,
95,555,1979,1986,3.501749132472175,1,,,unknown,unknown,,
95,224,1979,1982,2.0,1,,,unknown,unknown,,
95,225,1979,1985,2.0,1,2.749922943541603,1.0,unknown,unknown,unknown,unknown
95,556,1979,1985,2.0,1,3.0,1.0,unknown,unknown,unknown,unknown
95,74,1979,1988,5.0,1,4.647437990106552,1.0,unknown,unknown,unknown,unknown
95,226,1979,1973,9.0,1,7.469495719387771,1.0,unknown,unknown,unknown,unknown
95,96,1979,1982,2.500154112916795,1,,,unknown,unknown,,
95,439,1979,1982,3.9541963103868754,1,,,unknown,unknown,,
95,77,1979,1987,8.0,1,6.1668013141341405,1.0,unknown,unknown,unknown,unknown
95,78,1979,1987,6.666756591884804,1,,,unknown,unknown,,
95,229,1979,1977,2.6667565918848033,1,,,unknown,unknown,,
95,97,1979,1977,3.0,1,,,unknown,unknown,,
95,557,1979,1975,9.0,1,,,unknown,unknown,,
95,98,1979,1985,2.278900811292815,1,2.3535886128426617,1.0,unknown,unknown,unknown,unknown
558,1,2021,2020,2.0,1,,,cell,cell,,
558,61,2021,2020,4.0,1,,,cell,cell,,
558,51,2021,2021,2.0,1,,,cell,egg,,
558,55,2021,2021,1.0,0,,,cell,cell,,
559,1,2021,2020,2.0,1,,,cell,cell,,
559,61,2021,2020,4.0,1,,,cell,cell,,
559,2,2021,2020,6.0,1,,,cell,egg,,
559,51,2021,2021,2.0,1,,,cell,egg,,
559,3,2021,2019,4.0,1,,,cell,cell,,
559,7,2021,2017,4.0,1,,,cell,cell,,
559,55,2021,2021,1.0,0,,,cell,cell,,
560,1,2021,2020,1.0,0,,,cell,cell,,
560,61,2021,2020,4.0,1,,,cell,cell,,
560,2,2021,2020,6.0,1,,,cell,egg,,
560,51,2021,2021,2.0,1,,,cell,egg,,
560,3,2021,2019,4.0,1,,,cell,cell,,
560,7,2021,2017,4.0,1,,,cell,cell,,
560,55,2021,2021,0.0,0,,,cell,cell,,
561,1,2021,2020,2.0,1,,,cell,cell,,
561,61,2021,2020,4.0,1,,,cell,cell,,
561,2,2021,2020,6.0,1,,,cell,egg,,
561,51,2021,2021,2.0,1,,,cell,egg,,
561,3,2021,2019,3.0,1,,,cell,cell,,
561,153,2021,2021,2.0,1,,,cell,cell,,
561,55,2021,2021,2.0,1,,,cell,cell,,
562,277,2012,2011,2.0,1,,,cell,cell,,
562,278,2012,2011,3.0,1,,,cell,cell,,
562,43,2012,2011,3.0,1,,,cell,cell,,
562,18,2012,2010,4.0,1,,,cell,egg,,
562,279,2012,2011,3.0,1,,,cell,cell,,
562,19,2012,2009,3.0,1,,,cell,egg,,
562,20,2012,2011,3.0,1,,,cell,cell,,
562,22,2012,2009,5.0,1,,,cell,egg,,
563,277,2012,2011,2.0,1,,,cell,cell,,
563,278,2012,2011,3.0,1,,,cell,cell,,
563,43,2012,2011,3.0,1,,,cell,cell,,
563,18,2012,2010,4.0,1,,,cell,egg,,
563,279,2012,2011,2.0,1,,,cell,cell,,
563,19,2012,2009,3.0,1,,,cell,egg,,
563,20,2012,2011,3.0,1,,,cell,cell,,
563,22,2012,2009,5.0,1,,,cell,egg,,
564,42,2012,2007,5.0,1,,,cell,egg,,
564,43,2012,2011,3.0,1,,,cell,cell,,
564,18,2012,2010,4.0,1,,,cell,egg,,
564,44,2012,2010,4.0,1,,,cell,egg,,
564,19,2012,2009,5.0,1,,,cell,egg,,
564,20,2012,2011,3.0,1,,,cell,cell,,
564,22,2012,2009,5.0,1,,,cell,egg,,
564,45,2012,2009,6.0,1,,,cell,egg,,
565,31,2014,2013,2.0,1,,,cell,egg,,
565,32,2014,2013,3.0,1,,,cell,egg,,
565,18,2014,2010,4.0,1,,,cell,egg,,
565,19,2014,2009,4.0,1,,,cell,egg,,
565,34,2014,2013,3.0,1,,,cell,cell,,
565,20,2014,2011,4.0,1,,,cell,cell,,
565,21,2014,2012,2.0,1,,,cell,egg,,
565,23,2014,2011,1.0,0,,,cell,cell,,
566,1,2021,2020,2.0,1,,,cell,cell,,
566,2,2021,2020,5.0,1,,,cell,egg,,
566,51,2021,2021,2.0,1,,,cell,egg,,
566,3,2021,2019,4.0,1,,,cell,cell,,
566,153,2021,2021,2.0,1,,,cell,cell,,
566,5,2021,2019,2.0,1,,,cell,cell,,
566,55,2021,2021,2.0,1,,,cell,cell,,
567,61,2023,2020,3.0,1,,,cell,cell,,
567,2,2023,2020,4.0,1,,,cell,egg,,
567,50,2023,2022,4.0,1,,,cell,cell,,
567,51,2023,2021,3.0,1,,,cell,egg,,
567,52,2023,2022,3.0,1,,,cell,cell,,
567,53,2023,2021,2.5,1,,,cell,,,
567,62,2023,2022,3.0,1,,,cell,cell,,
567,54,2023,2022,3.0,1,,,cell,cell,,
567,55,2023,2021,2.0,1,,,cell,cell,,
567,56,2023,2022,1.0,0,,,cell,cell,,
568,10,2019,2017,4.0,1,,,cell,cell,,
568,6,2019,2014,2.0,1,,,cell,cell,,
568,7,2019,2017,4.0,1,,,cell,egg,,
568,11,2019,2018,1.0,0,,,cell,cell,,
568,13,2019,2018,0.0,0,,,cell,cell,,
568,8,2019,2016,2.5,1,,,cell,egg,,
568,14,2019,2017,4.0,1,,,cell,egg,,
569,31,2014,2013,3.0,1,,,cell,egg,,
569,32,2014,2013,4.0,1,,,cell,egg,,
569,18,2014,2010,4.0,1,,,cell,egg,,
569,34,2014,2013,2.0,1,,,cell,cell,,
569,35,2014,2013,3.0,1,,,cell,egg,,
569,20,2014,2011,3.0,1,,,cell,cell,,
569,21,2014,2012,3.0,1,,,cell,egg,,
569,23,2014,2011,3.0,1,,,cell,cell,,
570,61,2023,2020,2.0,1,,,cell,cell,,
570,2,2023,2020,2.0,1,,,cell,egg,,
570,50,2023,2022,4.0,1,,,cell,cell,,
570,51,2023,2021,0.0,0,,,cell,egg,,
570,52,2023,2022,1.0,0,,,cell,cell,,
570,53,2023,2021,0.5,0,,,cell,,,
570,62,2023,2022,3.0,1,,,cell,cell,,
570,54,2023,2022,2.0,1,,,cell,cell,,
570,55,2023,2021,0.0,0,,,cell,cell,,
570,56,2023,2022,1.0,0,,,cell,cell,,
571,4,2020,2018,2.0,1,,,cell,cell,,
571,420,2020,2019,1.0,0,,,cell,cell,,
571,5,2020,2019,3.0,1,,,cell,egg,,
571,6,2020,2014,1.0,0,,,cell,cell,,
571,7,2020,2017,2.5,1,,,cell,,,
571,11,2020,2018,0.0,0,,,cell,cell,,
571,13,2020,2018,2.0,1,,,cell,cell,,
571,8,2020,2016,1.0,0,,,cell,egg,,
571,59,2020,2019,4.0,1,,,cell,egg,,
572,42,2012,2007,7.0,1,,,cell,egg,,
572,43,2012,2011,2.0,1,,,cell,cell,,
572,18,2012,2010,3.0,1,,,cell,egg,,
572,44,2012,2010,3.0,1,,,cell,egg,,
572,19,2012,2009,3.0,1,,,cell,egg,,
572,20,2012,2011,2.0,1,,,cell,cell,,
572,22,2012,2009,3.0,1,,,cell,egg,,
572,45,2012,2009,3.0,1,,,cell,egg,,
573,1,2021,2020,1.0,0,,,cell,cell,,
573,61,2021,2020,3.0,1,,,cell,cell,,
573,2,2021,2020,4.0,1,,,cell,egg,,
573,51,2021,2021,2.0,1,,,cell,egg,,
573,3,2021,2019,3.0,1,,,cell,cell,,
573,5,2021,2019,3.0,1,,,cell,cell,,
573,7,2021,2017,2.0,1,,,cell,cell,,
573,55,2021,2021,2.0,1,,,cell,cell,,
574,1,2022,2020,2.0,1,,,cell,cell,,
574,61,2022,2020,4.0,1,,,cell,cell,,
574,2,2022,2020,4.0,1,,,cell,egg,,
574,51,2022,2021,2.0,1,,,cell,egg,,
574,3,2022,2019,2.0,1,,,cell,cell,,
574,153,2022,2021,1.0,0,,,cell,cell,,
574,55,2022,2021,1.0,0,,,cell,cell,,
575,50,2024,2022,2.0,1,,,cell,cell,,
575,51,2024,2021,1.0,0,,,cell,egg,,
575,26,2024,2022,3.0,1,,,cell,cell,,
575,27,2024,2023,2.0,1,,,cell,cell,,
575,28,2024,2024,3.0,1,,,cell,cell,,
575,55,2024,2021,1.0,0,,,cell,cell,,
575,576,2024,2023,1.0,0,,,cell,egg,,
575,29,2024,2023,2.0,1,,,cell,cell,,
575,56,2024,2022,2.0,1,,,cell,cell,,
577,277,2012,2011,4.0,1,,,cell,cell,,
577,278,2012,2011,2.0,1,,,cell,cell,,
577,43,2012,2011,3.0,1,,,cell,cell,,
577,18,2012,2010,4.0,1,,,cell,egg,,
577,279,2012,2011,2.0,1,,,cell,cell,,
577,19,2012,2009,4.0,1,,,cell,egg,,
577,20,2012,2011,4.0,1,,,cell,cell,,
577,22,2012,2009,4.0,1,,,cell,egg,,
578,50,2023,2022,2.0,1,,,cell,cell,,
578,51,2023,2021,1.0,0,,,cell,egg,,
578,26,2023,2022,1.0,0,,,cell,cell,,
578,55,2023,2021,1.0,0,,,cell,cell,,
578,169,2023,2022,2.0,1,,,cell,cell,,
578,56,2023,2022,1.0,0,,,cell,cell,,
579,1,2022,2020,2.0,1,,,cell,cell,,
579,61,2022,2020,3.0,1,,,cell,cell,,
579,2,2022,2020,2.0,1,,,cell,egg,,
579,51,2022,2021,2.0,1,,,cell,egg,,
579,3,2022,2019,2.0,1,,,cell,cell,,
579,153,2022,2021,1.0,0,,,cell,cell,,
579,7,2022,2017,2.0,1,,,cell,cell,,
579,55,2022,2021,0.0,0,,,cell,cell,,
580,50,2024,2022,1.0,0,,,cell,cell,,
580,51,2024,2021,1.0,0,,,cell,egg,,
580,26,2024,2022,3.0,1,,,cell,cell,,
580,27,2024,2023,1.0,0,,,cell,cell,,
580,28,2024,2024,3.0,1,,,cell,cell,,
580,55,2024,2021,1.0,0,,,cell,cell,,
580,576,2024,2023,1.0,0,,,cell,egg,,
580,29,2024,2023,1.0,0,,,cell,cell,,
580,56,2024,2022,1.0,0,,,cell,cell,,
581,1,2022,2020,3.0,1,,,cell,cell,,
581,61,2022,2020,5.0,1,,,cell,cell,,
581,2,2022,2020,5.0,1,,,cell,egg,,
581,51,2022,2021,3.0,1,,,cell,egg,,
581,3,2022,2019,4.0,1,,,cell,cell,,
581,153,2022,2021,0.0,0,,,cell,cell,,
581,55,2022,2021,2.0,1,,,cell,cell,,
582,61,2022,2020,3.0,1,,,cell,cell,,
582,2,2022,2020,5.0,1,,,cell,egg,,
582,50,2022,2022,1.0,0,,,cell,cell,,
582,51,2022,2021,1.0,0,,,cell,egg,,
582,583,2022,2022,3.0,1,,,cell,cell,,
582,53,2022,2021,1.5,0,,,cell,,,
582,584,2022,2022,2.0,1,,,cell,cell,,
582,62,2022,2022,1.0,0,,,cell,cell,,
582,585,2022,2022,0.0,0,,,cell,cell,,
582,54,2022,2022,1.0,0,,,cell,cell,,
582,55,2022,2021,1.0,0,,,cell,cell,,
582,56,2022,2022,2.0,1,,,cell,cell,,
586,61,2022,2020,3.0,1,,,cell,cell,,
586,2,2022,2020,4.0,1,,,cell,egg,,
586,50,2022,2022,4.0,1,,,cell,cell,,
586,51,2022,2021,2.0,1,,,cell,egg,,
586,583,2022,2022,3.0,1,,,cell,cell,,
586,53,2022,2021,3.0,1,,,cell,,,
586,584,2022,2022,5.0,1,,,cell,cell,,
586,62,2022,2022,4.0,1,,,cell,cell,,
586,585,2022,2022,5.0,1,,,cell,cell,,
586,54,2022,2022,4.0,1,,,cell,cell,,
586,55,2022,2021,2.0,1,,,cell,cell,,
586,56,2022,2022,1.0,0,,,cell,cell,,
587,1,2022,2020,2.0,1,,,cell,cell,,
587,61,2022,2020,4.0,1,,,cell,cell,,
587,2,2022,2020,2.0,1,,,cell,egg,,
587,51,2022,2021,2.0,1,,,cell,egg,,
587,3,2022,2019,2.0,1,,,cell,cell,,
587,153,2022,2021,1.0,0,,,cell,cell,,
587,7,2022,2017,2.0,1,,,cell,cell,,
587,55,2022,2021,1.0,0,,,cell,cell,,
